tobs,vrads,dvrads,stellar_mass,planet_mass,UM,UL,UT
1942605.504,0.8970452665731419,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1971599.616,0.8460434399713485,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2000593.728,-0.07805474393738658,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2029587.84,-0.3147255792166799,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2058581.9519999998,-0.3673929850576076,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2087576.064,-0.48015601572261724,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2116570.176,-0.5766924944736034,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2145564.2879999997,-0.9093284794283011,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2174558.4,-1.5633835464570687,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2203552.512,-1.3580266606303026,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2232546.624,-1.2082755241400494,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2261540.736,-1.3368902722327216,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2290534.8479999998,-1.1706205198529178,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2319528.96,-1.2444056863936233,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2348523.0719999997,-1.0648817082553839,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2377517.184,-0.7742724414419209,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2406511.296,-0.49344042595433063,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2435505.408,-0.2905009147811286,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2464499.52,-0.06353886490936948,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2493493.6319999998,0.009831460545385693,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2522487.744,0.43267238688477494,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
